,date,tv,fb,context_0_center,context_100_center,bookings_noiseless,bookings_noisy,bookings_noisy_context
1219,2018-05-04,3463,587722,0.34895526625844436,100.34895526625844,10986461.0,9887734.415443793,10166898.628450548
1220,2018-05-05,4571,488314,-1.1379312733442284,98.86206872665578,11158357.0,12241139.607106948,11330794.588431565
1221,2018-05-06,5711,365740,0.25062877669672484,100.25062877669673,11325070.0,10874060.055087158,11074563.076444538
1222,2018-05-07,5171,720210,2.3794437757122893,102.37944377571229,11394305.0,11018735.883204501,12922290.903774332
1223,2018-05-08,8397,492010,0.5020466541830844,100.50204665418309,11925405.0,12581635.407090615,12983272.730437083
1224,2018-05-09,736,650000,-1.0736541190579993,98.926345880942,10472200.0,11405356.66995344,10546433.37470704
1225,2018-05-10,3018,584046,-0.06926375537078759,99.93073624462922,10895623.0,10443402.969270524,10387991.964973893
1226,2018-05-11,2203,359962,-1.0918680408628105,98.9081319591372,10620581.0,9833521.104556223,8960026.671865975
1227,2018-05-12,215,634612,-0.7332325912809446,99.26676740871906,10360306.0,10639659.938760178,10053073.865735423
1228,2018-05-13,9208,361830,0.4476391024075569,100.44763910240756,12022515.0,12887310.726558914,13245422.00848496
1229,2018-05-14,6399,745832,-0.15105843415074233,99.84894156584926,11652716.0,11198291.928787066,11077445.181466471
1230,2018-05-15,3998,669318,-0.344071153256118,99.65592884674388,11134259.0,11658454.34331217,11383197.420707276
1231,2018-05-16,3566,633368,0.2678578497794335,100.26785784977943,11029884.0,10383743.66345137,10598029.943274917
1232,2018-05-17,5496,542916,0.9519393847369398,100.95193938473695,11370658.0,11139931.172992315,11901482.680781867
1233,2018-05-18,8472,475855,-0.42440472647994354,99.57559527352005,11932327.5,11534010.22082951,11194486.439645555
1234,2018-05-19,2570,559871,0.48282525652423536,100.48282525652424,10793935.5,10816820.444096748,11203080.649316136
1235,2018-05-20,3752,599162,-0.4048276910725455,99.59517230892746,11049981.0,12117058.290175889,11793196.137317853
1236,2018-05-21,6802,717071,-0.1638774931644937,99.83612250683551,11718935.5,11302557.7658126,11171455.771281006
1237,2018-05-22,4515,617117,-1.3128256478487095,98.68717435215129,11211558.5,11203796.820329342,10153536.302050374
1238,2018-05-23,7358,645919,-0.821947542066567,99.17805245793343,11794559.5,11104367.420233155,10446809.386579901
1239,2018-05-24,268,380283,-0.4271398999599945,99.57286010004,10243741.5,10618541.737816067,10276829.817848071
1240,2018-05-25,9454,397338,-0.440867561121576,99.55913243887842,12089469.0,12635053.162892407,12282359.113995146
1241,2018-05-26,5610,468610,-1.330333714996578,98.66966628500342,11356305.0,11765686.018005928,10701419.046008665
1242,2018-05-27,2885,637707,1.478715598269792,101.47871559826979,10895853.5,10540952.259383233,11723924.737999067
1243,2018-05-28,5812,412898,-0.6219954958570746,99.37800450414292,11368849.0,12121582.104187125,11623985.707501465
1244,2018-05-29,4392,727291,-0.6627658609841246,99.33723413901588,11242045.5,10184024.569520418,9653811.880733117
1245,2018-05-30,1621,653709,1.6378228320886103,101.63782283208862,10651054.5,10560857.202803394,11871115.468474282
1246,2018-05-31,4128,454681,0.9058956781678325,100.90589567816784,11052940.5,10950082.432205556,11674798.974739822
1247,2018-06-01,209,585513,-1.5062761318728901,98.4937238681271,10334556.5,10434162.996425364,9229142.090927051
1248,2018-06-02,8375,725544,0.9469220571816831,100.94692205718168,12037772.0,12997116.296216872,13754653.941962218
1249,2018-06-03,8629,296994,1.1902005385909247,101.19020053859093,11874297.0,12574998.568794472,13527158.999667212
1250,2018-06-04,5066,432348,-0.8169499337283507,99.18305006627165,11229374.0,10638010.990427645,9984451.043444965
1251,2018-06-05,2365,626885,-1.233624686166869,98.76637531383314,10786442.5,11721746.1582924,10734846.409358904
1252,2018-06-06,4441,305519,-0.9659794703845799,99.03402052961542,11040959.5,11559054.440115191,10786270.863807527
1253,2018-06-07,7504,747440,0.8385923831597955,100.83859238315979,11874520.0,10701735.355409155,11372609.26193699
1254,2018-06-08,6166,365321,0.5565638311775127,100.55656383117751,11415860.5,10301109.983666515,10746361.048608525
1255,2018-06-09,300,626063,0.09496381064717042,100.09496381064717,10373031.5,10331377.698385442,10407348.746903177
1256,2018-06-10,8428,356263,0.5464636451058018,100.5464636451058,11863731.5,12389877.438505447,12827048.354590088
1257,2018-06-11,2136,600148,1.1570208383708624,101.15702083837087,10727274.0,11468564.335259832,12394181.005956523
1258,2018-06-12,1684,416146,0.48613426584868313,100.48613426584868,10544873.0,11022175.949493114,11411083.36217206
1259,2018-06-13,9460,427343,0.7387409354566864,100.73874093545669,12105671.5,13161869.72249072,13752862.47085607
1260,2018-06-14,3275,742710,0.5446767183550815,100.54467671835508,11026355.0,11340528.689817315,11776270.06450138
1261,2018-06-15,8776,336658,-0.25905231271219614,99.7409476872878,11923529.0,12634346.004668934,12427104.154499177
1262,2018-06-16,8124,431632,2.0187679276098143,102.01876792760982,11840616.0,11818146.34396122,13433160.686049072
1263,2018-06-17,5828,393303,-0.7431424371860048,99.25685756281399,11362251.5,11656533.010119509,11062019.060370706
1264,2018-06-18,6135,624106,0.6568628674682503,100.65686286746825,11539053.0,12142613.502422241,12668103.796396842
1265,2018-06-19,6512,476169,0.9611719112423099,100.9611719112423,11540484.5,10904018.32170611,11672955.85069996
1266,2018-06-20,3098,406724,-0.26375023437559203,99.73624976562441,10822962.0,10896192.753660034,10685192.566159561
1267,2018-06-21,1768,748685,-1.2367686137890865,98.76323138621092,10727942.5,11242139.758176075,10252724.867144806
1268,2018-06-22,4941,512845,-0.11976290640595495,99.88023709359405,11244622.5,11202699.778226862,11106889.453102097
1269,2018-06-23,6728,485820,1.987443516128708,101.9874435161287,11588510.0,11424258.064339366,13014212.877242332
1270,2018-06-24,5233,534199,0.4503210902102965,100.4503210902103,11313699.5,10560539.371935612,10920796.244103849
1271,2018-06-25,6429,321190,-0.39005971035735726,99.60994028964264,11446395.0,11080819.86176991,10768772.093484025
1272,2018-06-26,3541,548998,0.6199218357873983,100.6199218357874,10982699.0,11342843.370886495,11838780.839516414
1273,2018-06-27,3638,727127,0.9370930029265102,100.93709300292652,11091163.5,10943248.660625,11692923.062966207
1274,2018-06-28,661,519034,0.29176301033634,100.29176301033634,10391717.0,11306323.956633845,11539734.364902917
1275,2018-06-29,5871,383632,-1.0740722583612954,98.9259277416387,11366016.0,10380684.578624384,9521426.771935347
1276,2018-06-30,6234,446248,-0.2390117796275913,99.76098822037241,11469924.0,10899211.55127307,10708002.127570998
1277,2018-07-01,7544,373525,0.49145151567616147,100.49145151567616,11695562.5,12260997.683573693,12654158.896114621
1278,2018-07-02,1522,424459,0.513491591504321,100.51349159150432,10516629.5,10359557.392509928,10770350.665713385
1279,2018-07-03,6440,251247,-1.1764938835349108,98.82350611646508,11413623.5,12129804.194117695,11188609.087289765
1280,2018-07-04,843,464575,-0.18616842321394053,99.81383157678606,10400887.5,9510795.795609348,9361861.057038195
1281,2018-07-05,4464,612160,-1.5873685466633882,98.41263145333662,11198880.0,10098901.334377317,8829006.497046607
1282,2018-07-06,5611,350499,-0.605008653879744,99.39499134612025,11297449.5,11649321.03961575,11165314.116511956
1283,2018-07-07,8747,254103,0.5416903065447847,100.54169030654478,11876451.5,12048915.406547274,12482267.651783101
1284,2018-07-08,2050,276966,-0.12431409356923818,99.87568590643076,10548483.0,10472681.647797575,10373230.372942185
1285,2018-07-09,1896,558384,-0.5668685394105406,99.43313146058946,10658392.0,11564770.328528022,11111275.49699959
1286,2018-07-10,8228,627162,-2.4479817902533663,97.55201820974663,11959181.0,12281500.653904352,10323115.22170166
1287,2018-07-11,9337,469565,-0.43761130020180133,99.5623886997982,12102182.5,11713546.207209447,11363457.167048007
1288,2018-07-12,2161,614041,1.0677554897472,101.0677554897472,10739220.5,10132959.948357377,10987164.340155138
1289,2018-07-13,5807,727552,-3.2042094498831784,96.79579055011682,11525176.0,10731312.916320333,8167945.356413791
1290,2018-07-14,228,570350,-0.8282550699315882,99.17174493006841,10330775.0,10542617.01179087,9880012.9558456
1291,2018-07-15,7073,656829,-0.6311294301552689,99.36887056984473,11743014.5,12030520.304585073,11525616.760460857
1292,2018-07-16,8539,469018,1.458072617432107,101.45807261743211,11942309.0,11943755.320004074,13110213.41394976
1293,2018-07-17,3255,724448,0.2942832825990952,100.2942832825991,11013224.0,10293109.423225254,10528536.04930453
1294,2018-07-18,1622,656305,-0.9559957881200567,99.04400421187994,10652552.5,10474000.615288854,9709203.984792808
1295,2018-07-19,8862,662488,-1.114013916700707,98.88598608329929,12103644.0,11114404.58848174,10223193.455121174
1296,2018-07-20,9998,326547,-0.9179548578351423,99.08204514216486,12162873.5,13738296.635224447,13003932.748956332
1297,2018-07-21,140,456564,0.5943621480573249,100.59436214805733,10256282.0,9924978.640438396,10400468.358884256
1298,2018-07-22,8844,316047,-0.5255099604678465,99.47449003953216,11926823.5,10772143.023453921,10351735.055079645
1299,2018-07-23,4518,282236,1.4845194411246143,101.48451944112462,11044718.0,10648042.159823075,11835657.712722767
1300,2018-07-24,6530,272733,-1.381649072655837,98.61835092734417,11442366.5,11398718.596556347,10293399.338431677
1301,2018-07-25,3869,462811,-0.6638280060768068,99.33617199392319,11005205.5,10395784.827754252,9864722.422892807
1302,2018-07-26,9404,369430,0.6604265016508032,100.6604265016508,12065515.0,11430792.259771047,11959133.46109169
1303,2018-07-27,4713,386609,1.7537487850192124,101.75374878501921,11135904.5,10640847.200114965,12043846.228130335
1304,2018-07-28,1597,674152,2.217772025385646,102.21777202538564,10656476.0,10573927.716246895,12348145.336555412
1305,2018-07-29,3954,310595,0.34418462473264194,100.34418462473265,10946097.5,9634687.020947462,9910034.720733576
1306,2018-07-30,904,341553,-0.31798982130572523,99.68201017869427,10351576.5,10886991.16303585,10632599.30599127
1307,2018-07-31,2386,347142,0.5602023425818083,100.5602023425818,10650771.0,10359870.627350112,10808032.501415558
1308,2018-08-01,2370,445557,0.4419524423160827,100.44195244231608,10696778.5,9389792.552564707,9743354.506417572
1309,2018-08-02,5984,418691,-0.8894797823085004,99.1105202176915,11406145.5,11617768.050991995,10906184.225145195
1310,2018-08-03,5450,349789,1.3587337876086663,101.35873378760867,11264894.5,10729740.88229425,11816727.912381183
1311,2018-08-04,4399,338978,0.47546550227012646,100.47546550227013,11049289.0,10772819.738099651,11153192.139915753
1312,2018-08-05,6695,749537,-0.09970403398023606,99.90029596601977,11713768.5,11829175.386010274,11749412.158826085
1313,2018-08-06,2270,338782,-0.23383696956118732,99.76616303043882,10623391.0,10307231.343894161,10120161.76824521
1314,2018-08-07,9807,367541,0.4428435858217257,100.44284358582172,12145170.5,12327155.572967721,12681430.441625101
1315,2018-08-08,3032,659187,0.05021098655441055,100.0502109865544,10935993.5,10908868.267257879,10949037.056501407
1316,2018-08-09,3251,442726,-0.37779264034631593,99.62220735965369,10871563.0,11900669.068920465,11598434.956643412
1317,2018-08-10,7190,415607,-0.46109744573145567,99.53890255426855,11645803.5,10534584.898498451,10165706.941913286
1318,2018-08-11,127,412969,1.8193020807842513,101.81930208078425,10231884.5,9769027.945678793,11224469.610306194
1319,2018-08-12,7840,335737,-1.9426444511153944,98.0573555488846,11735868.5,12480527.177364863,10926411.616472548
1320,2018-08-13,8532,530887,-0.21540137294668255,99.78459862705331,11971843.5,10974273.6044955,10801952.506138153
1321,2018-08-14,6011,421591,-0.4441330625681703,99.55586693743183,11412995.5,11421647.334910454,11066340.884855919
1322,2018-08-15,5083,663919,-0.6016619655658191,99.39833803443418,11348559.5,10901845.863877336,10420516.29142468
1323,2018-08-16,6248,497238,0.5392572507189214,100.53925725071892,11498219.0,11805854.279881708,12237260.080456845
1324,2018-08-17,1034,351261,0.3001563369108529,100.30015633691086,10382430.5,10784271.696202058,11024396.76573074
1325,2018-08-18,7029,733737,-1.3503195604722573,98.64968043952774,11772668.5,11835017.67158338,10754762.023205575
1326,2018-08-19,8284,689401,-0.04406477062190973,99.95593522937808,12001500.5,12792666.761180416,12757414.944682889
1327,2018-08-20,5901,474805,-0.6146408471826122,99.38535915281739,11417602.5,10373682.262350284,9881969.584604194
1328,2018-08-21,7200,479190,0.30450514809170615,100.3045051480917,11679595.0,10764861.854150437,11008465.9726238
1329,2018-08-22,8420,616966,-0.2813092598119205,99.71869074018808,11992483.0,12068168.429591266,11843121.02174173
1330,2018-08-23,2344,568878,-0.07496884444128737,99.92503115555871,10753239.0,11324297.000033911,11264321.924480882
1331,2018-08-24,825,545192,0.007479105417481738,100.00747910541749,10437596.0,10689424.71065849,10695407.994992476
1332,2018-08-25,4574,559877,-0.2974752955946636,99.70252470440533,11194738.5,10464729.518411344,10226749.281935614
1333,2018-08-26,5061,398338,-0.02062558628005609,99.97937441371994,11211369.0,10836834.820407279,10820334.351383233
1334,2018-08-27,6653,360352,1.425230034158296,101.42523003415829,11510776.0,11388867.432578042,12529051.459904678
1335,2018-08-28,3115,584361,0.8054772345057674,100.80547723450577,10915180.5,10199908.232134437,10844290.01973905
1336,2018-08-29,2230,635576,-0.03547337560673585,99.96452662439326,10763788.0,10177689.034195315,10149310.333709927
1337,2018-08-30,4514,333953,1.0378099365355198,101.03780993653552,11069776.5,11498873.840682866,12329121.789911281
1338,2018-08-31,7782,309489,-0.19177658436105982,99.80822341563893,11711144.5,12088089.435461616,11934668.167972768
1339,2018-09-01,8099,275773,-0.3331104188583805,99.66688958114162,11757686.5,12486431.377541222,12219943.042454517
1340,2018-09-02,3268,338056,0.4226332536135968,100.4226332536136,10822628.0,10679532.206781028,11017638.809671905
1341,2018-09-03,9282,582498,1.1138659756467706,101.11386597564677,12147649.0,12472507.901578745,13363600.682096161
1342,2018-09-04,8185,619375,1.291676931703005,101.29167693170301,11946687.5,11564929.161736928,12598270.707099332
1343,2018-09-05,6523,430910,-0.3186871441188839,99.68131285588112,11520055.0,12395211.395478236,12140261.680183128
1344,2018-09-06,138,400685,-0.001893959916906778,99.99810604008309,10227942.5,9825389.725749668,9823874.557816142
1345,2018-09-07,8241,266172,-0.2646568252022198,99.73534317479778,11781286.0,11366602.121780576,11154876.6616188
1346,2018-09-08,5776,368072,-0.18049585154059863,99.8195041484594,11339236.0,11768624.646684773,11624227.965452295
1347,2018-09-09,1266,726310,-1.249963876685186,98.75003612331481,10616355.0,9963124.782094633,8963153.680746485
1348,2018-09-10,8661,575706,-0.1978215662652542,99.80217843373475,12020053.0,12256396.317344427,12098139.064332224
1349,2018-09-11,7053,495068,-1.0644002359648732,98.93559976403513,11658134.0,11455050.259577574,10603530.070805676
1350,2018-09-12,2174,433236,-0.3312598585558213,99.66874014144418,10651418.0,11341002.377230925,11075994.490386268
1351,2018-09-13,6746,475699,-0.7846391207246339,99.21536087927537,11587049.5,11356985.118151141,10729273.821571434
1352,2018-09-14,2062,640595,-1.3813936213065168,98.61860637869349,10732697.5,11194406.220679117,10089291.323633904
1353,2018-09-15,8582,364142,0.15075858755271943,100.15075858755272,11898471.0,11940759.441758033,12061366.311800208
1354,2018-09-16,6798,433827,-0.5139787134367371,99.48602128656326,11576513.5,11315832.057993537,10904649.087244147
1355,2018-09-17,6564,326085,0.6723751000935357,100.67237510009353,11475842.5,11646151.09498645,12184051.175061278
1356,2018-09-18,9484,676031,0.6763088830910156,100.67630888309101,12234815.5,13230040.960929114,13771088.067401927
1357,2018-09-19,3070,412309,-0.574981544808144,99.42501845519186,10820154.5,10862050.259760655,10402065.02391414
1358,2018-09-20,9954,416093,-0.6455153030793433,99.35448469692065,12198846.5,12375668.828140711,11859256.585677236
1359,2018-09-21,3625,267034,-0.7883223242754028,99.2116776757246,10858517.0,10020404.80975978,9389746.950339459
1360,2018-09-22,3344,351749,0.2421810909671201,100.24218109096712,10844674.5,11187748.482186968,11381493.354960663
1361,2018-09-23,6668,698186,-0.035293957927385725,99.96470604207262,11682693.0,11215913.319775064,11187678.153433155
1362,2018-09-24,2968,571655,0.5212766354704952,100.5212766354705,10879427.5,11197155.857687954,11614177.16606435
1363,2018-09-25,4356,341769,-0.46415949556473723,99.53584050443526,11042084.5,11084994.988989191,10713667.392537402
1364,2018-09-26,6440,367769,0.8640539828514721,100.86405398285147,11471884.5,11328496.552282564,12019739.738563742
1365,2018-09-27,9984,411126,0.5695178342559009,100.5695178342559,12202363.0,11736484.594056513,12192098.861461233
1366,2018-09-28,2074,522193,0.132158315790305,100.1321583157903,10675896.5,10611429.757918712,10717156.410550956
1367,2018-09-29,6274,326405,0.22260166980842033,100.22260166980843,11418002.5,10797059.308326887,10975140.644173624
1368,2018-09-30,4595,453317,-0.9348810698737055,99.06511893012629,11145658.5,11286125.666407663,10538220.810508698
1369,2018-10-01,7417,645013,1.9335164634046365,101.93351646340463,11805906.5,11585009.197024908,13131822.367748618
1370,2018-10-02,6083,662987,0.8902021010178041,100.8902021010178,11548093.5,10444033.474833494,11156195.155647738
1371,2018-10-03,2412,256667,-0.1915462014487598,99.80845379855124,10610733.5,10741054.573744819,10587817.612585811
1372,2018-10-04,9851,527600,-0.8122725986730902,99.18772740132691,12234000.0,12913816.619419536,12263998.540481063
1373,2018-10-05,8067,267779,-0.1327318998750591,99.86726810012495,11747289.5,11553449.08353076,11447263.563630711
1374,2018-10-06,9453,504043,0.744051400815425,100.74405140081542,12142621.5,12799757.315277439,13394998.435929779
1375,2018-10-07,9574,567592,0.46790656243613027,100.46790656243613,12198596.0,12554015.775537862,12928341.025486765
1376,2018-10-08,71,575808,0.4688542152712146,100.46885421527122,10302104.0,10530152.229742825,10905235.601959797
1377,2018-10-09,3026,308203,0.5513430778686028,100.55134307786861,10759301.5,10123816.027050044,10564890.489344927
1378,2018-10-10,8901,608562,-1.0712690877424746,98.92873091225752,12084481.0,10923805.509871151,10066790.239677172
1379,2018-10-11,5277,484189,-0.9152783907512707,99.08472160924873,11297494.5,11040741.128405508,10308518.41580449
1380,2018-10-12,5027,638390,0.6356154504099764,100.63561545040997,11324595.0,10954734.77138293,11463227.131710911
1381,2018-10-13,6071,643249,-1.7118199913044374,98.28818000869556,11535824.5,11320597.105511885,9951141.112468336
1382,2018-10-14,7005,274872,-2.026699086142971,97.97330091385703,11538436.0,12089920.423495723,10468561.154581346
1383,2018-10-15,2244,468485,0.4123382964807889,100.41233829648078,10683042.5,10605095.279985426,10934965.917170057
1384,2018-10-16,1150,741387,0.6747891993454144,100.67478919934541,10600693.5,10925561.410796842,11465392.770273173
1385,2018-10-17,2366,443889,0.6803814198953968,100.6803814198954,10695144.5,10556598.493993888,11100903.629910205
1386,2018-10-18,778,694656,-0.6730787190782673,99.32692128092174,10502928.0,10554147.606649652,10015684.631387038
1387,2018-10-19,2594,447806,1.0655622328949612,101.06556223289496,10742703.0,11433467.076436656,12285916.862752624
1388,2018-10-20,8487,455118,1.058155950458443,101.05815595045844,11924959.0,11697946.159278769,12544470.919645524
1389,2018-10-21,2228,607275,0.8298231009136874,100.82982310091369,10749237.5,11154905.649016652,11818764.129747603
1390,2018-10-22,1064,658032,-0.03453753523267597,99.96546246476733,10541816.0,10533213.865733093,10505583.837546952
1391,2018-10-23,6581,282320,0.10106695965485075,100.10106695965484,11457360.0,11894833.247252354,11975686.814976236
1392,2018-10-24,1715,320720,-1.9501830444123,98.0498169555877,10503360.0,10924829.704212075,9364683.268682236
1393,2018-10-25,7061,726205,-1.7476624591305794,98.25233754086942,11775302.5,12029607.531765083,10631477.56446062
1394,2018-10-26,6779,541329,1.128430379611547,101.12843037961154,11626464.5,11869304.516689157,12772048.820378395
1395,2018-10-27,4512,714909,1.195690938324586,101.19569093832459,11259854.5,11341667.309125276,12298220.059784945
1396,2018-10-28,4138,290656,-0.36273679128463227,99.63726320871537,10972928.0,11778363.498007836,11488174.06498013
1397,2018-10-29,2701,697285,-1.3074444330673518,98.69255556693265,10888842.5,10852813.095610717,9806857.549156835
1398,2018-10-30,325,606707,0.7099398179448109,100.70993981794481,10368353.5,10656582.787664726,11224534.642020576
1399,2018-10-31,4158,417086,-0.8721528402894821,99.12784715971051,11040143.0,10412422.670169175,9714700.397937588
1400,2018-11-01,2677,386445,0.11994978658969818,100.1199497865897,10728622.5,10736341.395309709,10832301.224581467
1401,2018-11-02,3971,425723,0.9568586923573733,100.95685869235737,11007061.5,11664381.485329216,12429868.439215114
1402,2018-11-03,41,265442,-0.7070218948588594,99.29297810514115,10140921.0,11332602.880225658,10766985.364338571
1403,2018-11-04,3436,285776,1.02644575478239,101.02644575478239,10830088.0,10425339.72510077,11246496.328926682
1404,2018-11-05,3021,632347,-0.1831720260651315,99.81682797393486,10920373.5,11277933.664195029,11131396.043342924
1405,2018-11-06,3872,506454,-0.25807662714243546,99.74192337285757,11027627.0,9922425.885054326,9715964.583340377
1406,2018-11-07,8029,420107,-1.7739167398215934,98.22608326017841,11815853.5,11761982.930578386,10342849.53872111
1407,2018-11-08,3608,356023,0.5290039406055336,100.52900394060553,10899611.5,10464424.619387414,10887627.77187184
1408,2018-11-09,2665,645421,0.695742311452905,100.6957423114529,10855710.5,11046690.406745877,11603284.2559082
1409,2018-11-10,7440,449032,0.8586472216297986,100.8586472216298,11712516.0,11649172.520256389,12336090.297560228
1410,2018-11-11,6545,503907,-0.776699066292048,99.22330093370795,11560953.5,11990831.07837587,11369471.825342232
1411,2018-11-12,5767,491445,0.16135403988378058,100.16135403988378,11399122.5,11139131.530274523,11268214.762181548
1412,2018-11-13,1629,338084,0.5185011477229134,100.51850114772292,10494842.0,10300755.095201109,10715556.01337944
1413,2018-11-14,3928,564240,-0.5864143490483531,99.41358565095165,11067720.0,10965626.938939419,10496495.459700735
1414,2018-11-15,9424,663079,-1.4727641625195758,98.52723583748042,12216339.5,12151105.003893094,10972893.673877433
1415,2018-11-16,1858,384567,-0.8653918919010868,99.13460810809892,10563883.5,10371176.086584635,9678862.573063765
1416,2018-11-17,9714,443807,0.028920655841941895,100.02892065584194,12164703.5,13317592.41340198,13340728.938075533
1417,2018-11-18,9984,621301,1.0183108015417002,101.0183108015417,12307450.5,11835860.701027628,12650509.342260988
1418,2018-11-19,9056,602303,1.0797655615763986,101.0797655615764,12112351.5,13417603.506747881,14281415.956009
1419,2018-11-20,9069,326598,-0.2290438569090204,99.77095614309098,11977099.0,11981613.991535787,11798378.90600857
1420,2018-11-21,5660,696567,0.17400659681298863,100.17400659681299,11480283.5,12014579.67559088,12153784.95304127
1421,2018-11-22,8193,562995,1.2264098986752994,101.2264098986753,11920097.5,12379782.171821885,13360910.090762123
1422,2018-11-23,5841,568278,0.012118050871950723,100.01211805087195,11452339.0,11091009.28423522,11100703.72493278
1423,2018-11-24,2275,439333,0.8238360578665848,100.82383605786659,10674666.5,11721362.58897775,12380431.435271017
1424,2018-11-25,6667,405197,0.10315147789249203,100.1031514778925,11535998.5,11110825.856454877,11193347.03876887
1425,2018-11-26,1068,368730,-0.5937077876407253,99.40629221235928,10397965.0,10178367.40915019,9703401.17903761
1426,2018-11-27,7592,521561,0.5911797371902515,100.59117973719025,11779180.5,12201115.189757684,12674058.979509886
1427,2018-11-28,9227,305772,1.1228190962911773,101.12281909629118,11998286.0,11806599.386293413,12704854.663326355
1428,2018-11-29,2985,532486,-0.2555954927258176,99.74440450727418,10863243.0,10206079.134866515,10001602.740685862
1429,2018-11-30,8467,749648,-1.5663330644702704,98.43366693552973,12068224.0,12066644.951293882,10813578.499717666
1430,2018-12-01,5234,634278,-0.3832993086851764,99.61670069131482,11363939.0,10377956.741504591,10071317.29455645
1431,2018-12-02,4728,626518,1.5613556012411896,101.56135560124119,11258859.0,11936714.127676642,13185798.608669594
1432,2018-12-03,7665,747727,1.4498829251094774,101.44988292510948,11906863.5,11576799.342075387,12736705.682162968
1433,2018-12-04,8676,650531,0.9702523859202506,100.97025238592025,12060465.5,11957481.462343445,12733683.371079646
1434,2018-12-05,6891,443318,1.050639864385657,101.05063986438566,11599859.0,11627334.406518819,12467846.298027344
1435,2018-12-06,450,441207,-0.447512194479611,99.55248780552039,10310603.5,10282853.235522643,9924843.479938954
1436,2018-12-07,2623,422748,-0.2273532861054099,99.77264671389459,10735974.0,10643279.163548615,10461396.534664286
1437,2018-12-08,4233,502894,-0.5327216091762872,99.46727839082371,11098047.0,10119899.453906797,9693722.166565767
1438,2018-12-09,2288,451204,0.5799989072835435,100.57999890728354,10683202.0,10612897.06166021,11076896.187487045
1439,2018-12-10,5731,302664,-0.4711940093675843,99.52880599063242,11297532.0,11922827.670142177,11545872.46264811
1440,2018-12-11,847,422121,0.22174349840109142,100.2217434984011,10380460.5,10159860.227647474,10337255.026368348
1441,2018-12-12,7490,656922,-2.1517874201562783,97.84821257984372,11826461.0,11856176.313570717,10134746.377445694
1442,2018-12-13,6710,297456,-1.454101580209136,98.54589841979086,11490728.0,12043164.688638173,10879883.424470864
1443,2018-12-14,4519,536429,1.3119660173979655,101.31196601739796,11172014.5,11032882.007412402,12082454.821330775
1444,2018-12-15,4353,643947,0.5379042663502104,100.53790426635021,11192573.5,10883781.357206436,11314104.770286605
1445,2018-12-16,8349,354402,0.07141593141929076,100.0714159314193,11847001.0,11708111.926623069,11765244.6717585
1446,2018-12-17,4272,403869,-1.7107530398261566,98.28924696017384,11056334.5,11169332.614458114,9800730.182597188
1447,2018-12-18,6372,512454,0.8399088376999533,100.83990883769995,11530627.0,10250768.731809353,10922695.801969316
1448,2018-12-19,5414,433756,-2.586301934993088,97.41369806500691,11299678.0,10457230.871594386,8388189.323599916
1449,2018-12-20,5224,274636,0.9165655046463516,100.91656550464636,11182118.0,11234550.151989488,11967802.55570657
1450,2018-12-21,3878,346098,-0.02940671415020469,99.9705932858498,10948649.0,10137304.037775228,10113778.666455064
1451,2018-12-22,435,675616,1.8870522678809594,101.88705226788096,10424808.0,10678298.764801916,12187940.579106683
1452,2018-12-23,1832,722013,0.8440746348081827,100.84407463480818,10727406.5,11448654.799820073,12123914.50766662
1453,2018-12-24,9544,260180,-0.6506434967754366,99.34935650322457,12038890.0,12355346.776310904,11834831.978890555
1454,2018-12-25,1433,427560,1.8494332178415196,101.84943321784152,10500380.0,11147427.308536934,12626973.88281015
1455,2018-12-26,5167,436714,-1.7300195875473288,98.26998041245267,11251757.0,10738140.346679397,9354124.676641533
1456,2018-12-27,4415,432470,1.3557932106095707,101.35579321060958,11099235.0,10518224.545152182,11602859.113639839
1457,2018-12-28,6730,611126,-1.7928626932080016,98.20713730679199,11651563.0,11415249.825133126,9980959.670566725
1458,2018-12-29,4826,653452,-0.9325337019082606,99.06746629809174,11291926.0,11130662.263785537,10384635.30225893
1459,2018-12-30,1664,288319,-1.621809048977651,98.37819095102235,10476959.5,10576578.701124774,9279131.461942654
1460,2018-12-31,2086,634845,1.2295099795960212,101.22950997959602,10734622.5,9998745.84734879,10982353.831025608
1461,2019-01-01,9555,301014,-0.5128041743463967,99.4871958256536,12061507.0,11637102.435675401,11226859.096198283
1462,2019-01-02,9001,578246,-1.012086669499933,98.98791333050006,12089323.0,11149919.25250049,10340249.916900543
1463,2019-01-03,9080,269694,-0.17419817171331667,99.82580182828669,11950847.0,12134207.373343747,11994848.835973093
1464,2019-01-04,2068,518819,0.7752203621553296,100.77522036215532,10673009.5,10717068.271375837,11337244.561100101
1465,2019-01-05,8554,267119,-0.12723129844128783,99.87276870155871,11844359.5,11061729.057668338,10959944.018915307
1466,2019-01-06,4347,596837,-0.9623583997951318,99.03764160020486,11167818.5,11599481.965889055,10829595.24605295
1467,2019-01-07,9308,400501,-0.008398714867280482,99.99160128513272,12061850.5,12030408.399384014,12023689.42749019
1468,2019-01-08,8592,266610,1.7563496521858257,101.75634965218583,11851705.0,12178466.453937616,13583546.175686277
1469,2019-01-09,6904,383894,1.3764620756032229,101.37646207560323,11572747.0,11639492.069013486,12740661.729496064
1470,2019-01-10,2474,521346,-0.19434496272016896,99.80565503727983,10755473.0,10253982.459454674,10098506.48927854
