date,tv,fb,context_0_center,context_100_center,fb_contribution,tv_contribution_carry,tv_contribution,bookings_noiseless,bookings_noisy,bookings_noisy_context
2018-10-05,8067,4461,0.8423189365423538,100.84231893654236,972493,997624.0,1360639.0,12333132.0,12543838.25166378,13217693.400897663
2018-10-06,9453,4891,-0.8371088417348986,99.1628911582651,1002088,1071674.0,1497059.0,12499147.0,13368796.428737594,12699109.355349675
2018-10-07,9574,7340,-1.5014780000451342,98.49852199995486,1142850,1172753.0,1603583.0,12746433.0,12496701.590559177,11295519.19052307
2018-10-08,71,6506,-0.7455277275438797,99.25447227245613,1099222,1244274.0,1247469.0,12346691.0,11923910.486407142,11327488.304372039
2018-10-09,3026,4706,-1.1334544920851033,98.86654550791489,989588,989958.0,1126128.0,12115716.0,12313812.692878094,11407049.09921001
2018-10-10,8901,5973,1.37301773805425,101.37301773805424,1069246,876650.0,1277195.0,12346441.0,12304550.134517983,13402964.324961383
2018-10-11,5277,5603,-0.9111716321439163,99.08882836785608,1047317,1003994.0,1241459.0,12288776.0,12728703.725354208,11999766.419639075
2018-10-12,5027,5446,-0.24969813428708607,99.75030186571291,1037706,964497.0,1190712.0,12228418.0,11590577.086711202,11390818.579281533
2018-10-13,6071,2634,0.19873798963036368,100.19873798963036,817927,929056.0,1202251.0,12020178.0,12368681.75495972,12527672.14666401
2018-10-14,7005,3065,-1.307149984326212,98.69285001567378,859910,952477.0,1267702.0,12127612.0,12979688.494260319,11933968.50679935
2018-10-15,2244,3450,0.6982927218595155,100.69829272185952,894044,976083.0,1077063.0,11971107.0,10663420.898383131,11222055.075870743
2018-10-16,1150,3046,0.03851827008839391,100.03851827008839,858149,830468.0,882218.0,11740367.0,12147593.025056642,12178407.641127357
2018-10-17,2366,4795,-0.4921247059087571,99.50787529409125,995644,669234.0,775704.0,11771348.0,11969411.793520704,11575712.028793698
2018-10-18,778,7396,-0.2340115101305751,99.76598848986943,1145652,583555.0,618565.0,11764217.0,11040545.4746407,10853336.26653624
2018-10-19,2594,6107,-0.6867987961143854,99.31320120388561,1076953,494578.0,611308.0,11688261.0,13614476.440861808,13065037.4039703
2018-10-20,8487,3111,-0.9124559862422211,99.08754401375778,864141,477349.0,859264.0,11723405.0,10648068.08600253,9918103.297008753
2018-10-21,2228,5302,-0.12705297365357687,99.87294702634642,1028718,653005.0,753265.0,11781983.0,12172196.486831043,12070554.107908182
2018-10-22,1064,4775,-1.5888296768573411,98.41117032314266,994290,582214.0,630094.0,11624384.0,11718337.957538998,10447274.216053125
2018-10-23,6581,7029,-0.16632890498977032,99.83367109501023,1127008,484643.0,780788.0,11907796.0,11710693.976930903,11577630.852939088
2018-10-24,1715,7474,-1.3998226047245586,98.60017739527544,1149531,601163.0,678338.0,11827869.0,12176943.986902213,11057085.903122567
2018-10-25,7061,3344,-0.923564191446442,99.07643580855355,884924,515593.0,833338.0,11718262.0,11358895.192222642,10620043.839065488
2018-10-26,6779,3527,0.6110204825811234,100.61102048258113,900547,657996.0,963051.0,11863598.0,12372845.530254796,12861661.916319694
2018-10-27,4512,3483,0.08820306736351118,100.08820306736351,896843,765996.0,969036.0,11865879.0,12399060.421142042,12469622.875032851
2018-10-28,4138,7468,0.038686720276249996,100.03868672027625,1149234,766083.0,952293.0,12101527.0,12538311.400705833,12569260.776926832
2018-10-29,2701,3826,1.7163336302089438,101.71633363020895,924895,758827.0,880372.0,11805267.0,12331117.843481923,13704184.747649077
2018-10-30,325,2689,0.5588445764131525,100.55884457641315,823541,694271.0,708896.0,11532437.0,13036456.393251752,13483532.054382274
2018-10-31,4158,4083,1.5884434056785814,101.58844340567858,944780,534310.0,721420.0,11666200.0,12013248.43385842,13284003.158401286
2018-11-01,2677,6078,1.3897008278779328,101.38970082787793,1075295,568524.0,688989.0,11764284.0,11986423.728070274,13098184.39037262
2018-11-02,3971,3594,0.7261236818054969,100.7261236818055,906125,547078.0,725773.0,11631898.0,11744843.456353717,12325742.401798114
2018-11-03,41,2754,0.48894291181061245,100.48894291181061,830072,555180.0,557025.0,11387097.0,10196125.168554705,10587279.498003194
2018-11-04,3436,3644,1.3264469078144028,101.3264469078144,910240,438991.0,593611.0,11503851.0,11407699.644802148,12468857.17105367
2018-11-05,3021,6725,-0.656320564768613,99.3436794352314,1111040,447594.0,583539.0,11694579.0,11418314.878491938,10893258.426677048
2018-11-06,3872,7421,0.6768223808698783,100.67682238086988,1146899,440628.0,614868.0,11761767.0,12139714.945092743,12681172.849788645
2018-11-07,8029,3902,0.05590604199673405,100.05590604199674,930870,474453.0,835758.0,11766628.0,11470153.10428194,11514877.937879328
2018-11-08,3608,2568,0.7510259783157938,100.7510259783158,811082,652611.0,814971.0,11626053.0,11563289.06626701,12164109.848919645
2018-11-09,2665,5944,0.7681366182656791,100.76813661826569,1067562,641536.0,761461.0,11829023.0,10687075.438119642,11301584.732732186
2018-11-10,7440,5623,-1.0515213578195521,98.94847864218045,1048528,607913.0,942713.0,11991241.0,13940809.658135716,13099592.571880074
2018-11-11,6545,3363,-1.1313724661047897,98.86862753389521,886573,738098.0,1032623.0,11919196.0,10425958.254804375,9520860.281920543
2018-11-12,5767,3089,-1.3109454615682001,98.6890545384318,862123,815750.0,1075265.0,11937388.0,13302107.236374065,12253350.867119506
2018-11-13,1629,3838,1.7897758648453235,101.78977586484532,925844,844862.0,918167.0,11844011.0,11572130.018898714,13003950.710774973
2018-11-14,3928,3639,0.8810778899836914,100.88107788998369,909831,734375.0,911135.0,11820966.0,11202407.793035192,11907270.105022145
2018-11-15,9424,6066,-1.610505578125246,98.38949442187476,1074607,715627.0,1139707.0,12214314.0,11627446.52070808,10339042.058207884
2018-11-16,1858,5905,-0.5347653991732786,99.46523460082672,1065288,900088.0,983698.0,12048986.0,12565856.944675377,12138044.625336753
2018-11-17,9714,5240,0.8960629891111488,100.89606298911114,1024796,771991.0,1209121.0,12233917.0,12695263.141580047,13412113.532868966
2018-11-18,9984,5482,0.015430992647303469,100.01543099264731,1039927,936261.0,1385541.0,12425468.0,13232738.264582401,13245083.058700243
2018-11-19,9056,5709,1.9807389480453381,101.98073894804534,1053701,1094486.0,1502006.0,12555707.0,12415889.577901684,14000480.736337954
2018-11-20,9069,6610,1.189388452916763,101.18938845291676,1104868,1191303.0,1599408.0,12704276.0,12241472.65182384,13192983.414157249
2018-11-21,5660,4321,-0.7318389982268608,99.26816100177314,962428,1250768.0,1505468.0,12467896.0,13856193.415883739,13270722.21730225
2018-11-22,8193,6760,-0.16441534049550394,99.83558465950449,1112904,1179075.0,1547760.0,12660664.0,12478199.206734335,12346666.934337933
2018-11-23,5841,5802,2.1341481427584292,102.13414814275843,1059233,1215916.0,1478761.0,12537994.0,12553623.535583511,14260942.049790254
2018-11-24,2275,6827,0.37370508423430215,100.3737050842343,1116453,1176712.0,1279087.0,12395540.0,12946534.670743965,13245498.738131406
2018-11-25,6667,3611,-1.8436888085940506,98.15631119140595,907529,1008086.0,1308101.0,12215630.0,12806439.14508715,11331488.09821191
2018-11-26,1068,3024,1.698083099593774,101.69808309959377,856101,1010052.0,1058112.0,11914213.0,11670996.89603519,13029463.37571021
2018-11-27,7592,6503,0.08862218766564979,100.08862218766565,1099058,839308.0,1180948.0,12280006.0,11905059.65920917,11975957.40934169
2018-11-28,9227,2636,2.318339104020158,102.31833910402015,818133,907209.0,1322424.0,12140557.0,11461412.6837719,13316083.966988027
2018-11-29,2985,5814,-0.6999036035632283,99.30009639643677,1059942,1019346.0,1153671.0,12213613.0,12633961.504757404,12074038.62190682
2018-11-30,8467,6251,-1.2029407054058356,98.79705929459416,1085104,887931.0,1268946.0,12354050.0,12068195.625068419,11105843.060743751
2018-12-01,5234,2948,-1.2096954584900763,98.79030454150993,848945,980101.0,1215631.0,12064576.0,11460989.422267772,10493233.055475712
2018-12-02,4728,4735,-0.5196064208240366,99.48039357917597,991570,950626.0,1163386.0,12154956.0,11359634.322744427,10943949.186085198
2018-12-03,7665,3050,-0.12863751325114625,99.87136248674885,858521,899039.0,1243964.0,12102485.0,12343182.187732928,12240272.17713201
2018-12-04,8676,3628,1.383547433555228,101.38354743355522,908928,972593.0,1363013.0,12271941.0,12758930.590623511,13865768.537467694
2018-12-05,6891,3059,0.9595055460421702,100.95950554604217,859355,1081617.0,1391712.0,12251067.0,12039430.62287644,12807035.059710175
2018-12-06,450,5812,0.4805207492405179,100.48052074924051,1059824,1087598.0,1107848.0,12167672.0,11544725.671138765,11929142.27053118
2018-12-07,2623,2992,-1.3876617969092264,98.61233820309077,853103,882150.0,1000185.0,11853288.0,11467046.690131865,10356917.252604485
2018-12-08,4233,3954,0.4615530149300074,100.46155301493,934912,770802.0,961287.0,11896199.0,13365208.18307872,13734450.595022725
2018-12-09,2288,7141,2.196758577446847,102.19675857744684,1132768,733363.0,836323.0,11969091.0,12864302.588875998,14621709.450833475
2018-12-10,5731,6813,0.10908623653800638,100.109086236538,1115713,657520.0,915415.0,12031128.0,12292604.027736438,12379873.016966844
2018-12-11,847,2557,-0.5184379497639292,99.48156205023606,809930,699603.0,737718.0,11547648.0,12589835.319700228,12175084.959889084
2018-12-12,7490,6251,-0.9365088859413825,99.06349111405862,1085104,569942.0,906992.0,11992096.0,13361539.673351262,12612332.564598156
2018-12-13,6710,5751,0.3777020358424959,100.37770203584249,1056207,707318.0,1009268.0,12065475.0,12517858.745437428,12820020.374111425
2018-12-14,4519,6446,0.1086585376802714,100.10865853768027,1095935,777785.0,981140.0,12077075.0,11588669.37546621,11675596.205610428
2018-12-15,4353,6708,0.37838144136786367,100.37838144136786,1110133,751376.0,947261.0,12057394.0,11844176.767444897,12146881.92053919
2018-12-16,8349,2696,-1.791202143205389,98.2087978567946,824249,731172.0,1106877.0,11931126.0,11989028.29395367,10556066.57938936
2018-12-17,4272,5292,-0.14284702704774155,99.85715297295226,1028087,883762.0,1076002.0,12104089.0,11728830.272568107,11614552.650929913
2018-12-18,6372,6254,-0.20259098301284156,99.79740901698716,1085272,850662.0,1137402.0,12222674.0,12844569.540930524,12682496.75452025
2018-12-19,5414,6151,-0.789243101739895,99.2107568982601,1079457,893559.0,1137189.0,12216646.0,11355890.561553666,10724496.08016175
2018-12-20,5224,3485,-0.9568366905157493,99.04316330948426,897012,900907.0,1135987.0,12032999.0,11969962.14579699,11204492.79338439
2018-12-21,3878,5118,1.3665481916543154,101.36654819165432,1016981,886637.0,1061147.0,12078128.0,12451256.986710945,13544495.540034398
2018-12-22,435,5737,1.029614168798325,101.02961416879832,1055373,845643.0,865218.0,11920591.0,12876056.076328667,13699747.411367327
2018-12-23,1832,4495,-0.7941645338470928,99.2058354661529,974904,663222.0,745662.0,11720566.0,12014852.547900217,11379520.920822542
2018-12-24,9544,3436,0.4435752072554156,100.44357520725542,892851,570593.0,1000073.0,11892924.0,12009309.297752736,12364169.463557068
2018-12-25,1433,2541,0.2648094958753469,100.26480949587534,808247,782590.0,847075.0,11655322.0,10697145.642715095,10908993.239415372
2018-12-26,5167,3264,-0.241199525131097,99.7588004748689,877905,660834.0,893349.0,11771254.0,11291454.052596273,11098494.432491396
2018-12-27,4415,5139,0.7828045095337768,100.78280450953378,1018336,682406.0,881081.0,11899417.0,11588879.821809996,12215123.429437017
2018-12-28,6730,7283,0.39470490933341257,100.39470490933341,1139982,688352.0,991202.0,12131184.0,12507055.243766177,12822819.171232907
2018-12-29,4826,6991,0.5857440257880882,100.58574402578809,1125038,768330.0,985500.0,12110538.0,12690660.972302474,13159256.192932945
2018-12-30,1664,2992,0.5626080265466941,100.5626080265467,853103,767473.0,842353.0,11695456.0,11414534.33379467,11864620.755032025
2018-12-31,2086,3248,-1.119965837599508,98.88003416240049,876487,653689.0,747559.0,11624046.0,12298827.653294228,11402854.983214622
2019-01-01,9555,3509,1.6427899880075865,101.64278998800759,899036,583057.0,1013032.0,11912068.0,11737299.782360608,13051531.772766678
2019-01-02,9001,3022,-0.06434400575905752,99.93565599424095,855914,808744.0,1213789.0,12069703.0,12582275.399633579,12530800.195026333
2019-01-03,9080,5910,0.49952653624872984,100.49952653624872,1065581,963950.0,1372550.0,12438131.0,13170375.460063346,13569996.689062329
2019-01-04,2068,3429,-0.8854161800269963,99.114583819973,892253,1061148.0,1154208.0,12046461.0,11305002.72365592,10596669.779634323
2019-01-05,8554,5078,-1.06047251605478,98.93952748394523,1014391,917827.0,1302757.0,12317148.0,11822194.909699619,10973816.896855794
2019-01-06,4347,4558,-0.5167162930603522,99.48328370693964,979338,1022233.0,1217848.0,12197186.0,12622329.990210092,12208956.95576181
2019-01-07,9308,4132,1.244409914420501,101.2444099144205,948471,957212.0,1376072.0,12324543.0,12685456.396012643,13680984.327549044
2019-01-08,8592,5650,-0.8639980019109712,99.13600199808903,1050158,1074843.0,1461483.0,12511641.0,12161957.723202178,11470759.3216734
2019-01-09,6904,5171,1.7048710505922118,101.70487105059222,1020392,1150532.0,1461212.0,12481604.0,11704945.842265557,13068842.682739327
2019-01-10,2474,3717,1.2177843184099417,101.21778431840994,916179,1162537.0,1273867.0,12190046.0,13266479.402092779,14240706.856820732
2019-01-11,2895,2766,-0.29404754999532373,99.70595245000467,831266,1011030.0,1141305.0,11972571.0,11435039.844093546,11199801.804097287
2019-01-12,3725,7416,-0.5591993442428914,99.44080065575712,1146650,876110.0,1043735.0,12190385.0,11737467.688379554,11290108.212985242
2019-01-13,1163,4407,-0.5941620766713561,99.40583792332865,968637,800195.0,852530.0,11821167.0,11890344.878655264,11415015.21731818
2019-01-14,8067,6271,0.30052895304902494,100.30052895304902,1086226,646925.0,1009940.0,12096166.0,11901679.577056948,12142102.739496168
2019-01-15,8089,2561,-0.42136373879234196,99.57863626120766,810349,799958.0,1163963.0,11974312.0,12585758.001992749,12248667.010958875
2019-01-16,7842,3464,-0.5252768958176578,99.47472310418235,895234,898106.0,1250996.0,12146230.0,12232465.92912472,11812244.412470594
2019-01-17,6239,3367,0.5778397060642532,100.57783970606425,886920,983993.0,1264748.0,12151668.0,13147866.893168407,13610138.658019809
2019-01-18,5460,7141,-2.189871965603472,97.81012803439653,1132768,975819.0,1221519.0,12354287.0,12345765.296798453,10593867.724315675
2019-01-19,2587,4433,0.01819007487790172,100.01819007487791,970498,944003.0,1060418.0,12030916.0,11011469.133881576,11026021.193783898
2019-01-20,6200,3968,2.0512290450883555,102.05122904508835,935994,821647.0,1100647.0,12036641.0,12767521.467102597,14408504.703173282
2019-01-21,3373,7183,0.2988071331376013,100.2988071331376,1134912,870955.0,1022740.0,12157652.0,12614805.473269295,12853851.179779377
2019-01-22,4590,4972,-0.16138081960982983,99.83861918039017,1007457,807001.0,1013551.0,12021008.0,12172733.910504783,12043629.25481692
2019-01-23,8465,7337,-0.13878611432001942,99.86121388567999,1142699,796442.0,1177367.0,12320066.0,13044824.643523298,12933795.752067283
2019-01-24,7498,6781,-0.10119377143114715,99.89880622856886,1114019,937398.0,1274808.0,12388827.0,12481921.703031292,12400966.685886374
2019-01-25,8638,4447,0.28640764503682165,100.28640764503682,971497,988664.0,1377374.0,12348871.0,13112307.233428271,13341433.34945773
2019-01-26,271,3057,-0.5229385910251619,99.47706140897483,859169,1070631.0,1082826.0,11941995.0,11649468.819740513,11231117.946920384
2019-01-27,7903,6544,-0.2564196538048568,99.74358034619515,1101292,835948.0,1191583.0,12292875.0,11542531.70537412,11337395.982330235
2019-01-28,2664,2722,-1.091682303218842,98.90831769678115,826870,929150.0,1049030.0,11875900.0,12573794.681996446,11700448.839421373
2019-01-29,1949,5024,0.5161835680497691,100.51618356804977,1010871,818118.0,905823.0,11916694.0,12824149.847027594,13237096.70146741
2019-01-30,4416,5292,-1.5411007939468904,98.4588992060531,1028087,714659.0,913379.0,11941466.0,12028945.452223675,10796064.817066163
2019-01-31,1291,4032,-1.0694816096791362,98.93051839032087,940905,706737.0,764832.0,11705737.0,10802482.754618982,9946897.466875672
2019-02-01,2998,3421,-0.5767661482503916,99.42323385174961,891568,598827.0,733737.0,11625305.0,11171598.037672717,10710185.119072404
2019-02-02,8863,6158,-1.3044492442451485,98.69555075575485,1079855,569247.0,968082.0,12047937.0,11761785.867310777,10718226.471914658
2019-02-03,1244,4233,1.4043112452500155,101.40431124525001,955984,741745.0,797725.0,11753709.0,12176886.371519621,13300335.367719634
2019-02-04,8073,6678,0.7973238445468478,100.79732384454685,1108527,609196.0,972481.0,12081008.0,12110256.818419581,12748115.89405706
2019-02-05,3912,4904,-1.231461716664754,98.76853828333525,1002954,744595.0,920635.0,11923589.0,11329742.79697928,10344573.423647476
2019-02-06,1945,5484,1.0436051530895942,101.0436051530896,1040050,735461.0,822986.0,11863036.0,12051089.586172275,12885973.70864395
2019-02-07,7567,5251,-0.7168861680390634,99.28311383196093,1025494,627840.0,968355.0,11993849.0,11368555.949029226,10795047.014597975
2019-02-08,6366,4124,0.7795917496289365,100.77959174962893,947871,764386.0,1050856.0,11998727.0,11480717.14436389,12104390.544067038
2019-02-09,6549,4315,1.253212892351667,101.25321289235167,961991,833151.0,1127856.0,12089847.0,11663255.19488155,12665825.508762883
2019-02-10,3180,6326,-0.12016100457047538,99.87983899542952,1089297,885215.0,1028315.0,12117612.0,11306381.541339839,11210252.737683458
2019-02-11,2750,6101,1.0784583707226778,101.07845837072267,1076610,817662.0,941412.0,12018022.0,11615631.907333378,12478398.603911519
2019-02-12,4616,3582,1.9292931375596882,101.92929313755968,905131,741541.0,949261.0,11854392.0,12609401.789285902,14152836.299333652
2019-02-13,4400,5501,-0.8451546342387567,99.15484536576125,1041095,725149.0,923149.0,11964244.0,11625985.118195578,10949861.410804573
2019-02-14,4093,4590,0.08483245340962,100.08483245340962,981574,733710.0,917895.0,11899469.0,12443376.974928992,12511242.937656688
2019-02-15,4116,2535,-2.1653181828190573,97.83468181718094,807614,703110.0,888330.0,11695944.0,12145601.2848747,10413346.738619454
2019-02-16,4764,2755,-0.843573020349134,99.15642697965086,830171,695543.0,909923.0,11740094.0,11726029.574679075,11051171.158399768
2019-02-17,4341,7397,-0.62043828237906,99.37956171762094,1145702,720420.0,915765.0,12061467.0,12507298.29112579,12010947.66522254
2019-02-18,2390,2531,0.4066963282489631,100.40669632824897,807191,703362.0,810912.0,11618103.0,10554855.948561484,10880213.011160655
2019-02-19,1094,6050,-0.4681297530315533,99.53187024696845,1073689,624122.0,673352.0,11747041.0,11749818.242215568,11375314.439790325
2019-02-20,2495,3617,-0.3812471105511284,99.61875288944887,908023,513367.0,625642.0,11533665.0,12079164.392060716,11774166.703619814
2019-02-21,3155,5349,0.037263048325125184,100.03726304832513,1031670,488221.0,630196.0,11661866.0,11602829.695591517,11632640.134251617
2019-02-22,4950,4632,0.7959188496379032,100.7959188496379,984492,493527.0,716277.0,11700769.0,11550113.163245752,12186848.242956076
2019-02-23,5785,4966,-0.34999158923964785,99.65000841076035,1007061,555178.0,815503.0,11822564.0,11974762.523255851,11694769.251864133
2019-02-24,2362,4103,-1.530011871928105,98.46998812807189,946290,635395.0,741685.0,11687975.0,10815296.70635233,9591287.208809847
2019-02-25,2701,4143,-0.6059150040254409,99.39408499597457,949296,577526.0,699071.0,11648367.0,11400533.167991158,10915801.164770804
2019-02-26,409,6885,-0.9596746124892346,99.04032538751076,1119506,543347.0,561752.0,11681258.0,11688491.734304922,10920752.044313533
2019-02-27,3049,3779,-2.694732863609768,97.30526713639023,921158,430986.0,568191.0,11489349.0,11420575.12423345,9264788.833345637
2019-02-28,2135,4718,-0.4797502079690555,99.52024979203094,990409,437773.0,533848.0,11524257.0,11448886.642664043,11065086.4762888
2019-03-01,2403,5446,-1.458687241207296,98.5413127587927,1037706,417840.0,525975.0,11563681.0,11620198.07484705,10453248.281881213
2019-03-02,9590,2705,1.206750544128279,101.20675054412828,825158,416551.0,848101.0,11673259.0,11749825.327828122,12715225.763130745
2019-03-03,4621,3790,0.6678287728770848,100.66782877287709,922036,668837.0,876782.0,11798818.0,12538267.898707619,13072530.917009287
2019-03-04,6326,6629,0.5159277733816878,100.51592777338169,1105893,689230.0,973900.0,12079793.0,13149228.634049475,13561970.852754826
2019-03-05,5306,6245,0.4492289435408678,100.44922894354087,1084767,759986.0,998756.0,12083523.0,12219863.780970063,12579246.935802758
2019-03-06,9475,5587,-1.128068167783481,98.87193183221652,1046347,776643.0,1203018.0,12249365.0,13965093.960480763,13062639.426253978
2019-03-07,1236,4440,0.7893161615443535,100.78931616154435,970998,953284.0,1008904.0,11979902.0,12753834.270718567,13385287.19995405
2019-03-08,3201,6132,-0.8241990812479373,99.17580091875206,1078377,796683.0,940728.0,12019105.0,12458383.45150704,11799024.18650869
2019-03-09,995,4699,0.36678401581480635,100.3667840158148,989108,751001.0,795776.0,11784884.0,11988765.755107386,12282192.967759231
2019-03-10,1914,4113,0.4339599574394004,100.4339599574394,947043,624835.0,710965.0,11658008.0,10718627.20443192,11065795.17038344
2019-03-11,9163,7006,0.4103168660056308,100.41031686600563,1125817,560519.0,972854.0,12098671.0,12505168.452312246,12833421.94511675
2019-03-12,1692,3267,-0.8544705753134353,99.14552942468656,878171,768995.0,845135.0,11723306.0,11333142.372386254,10649565.912135506
2019-03-13,7896,5804,0.4951951815896246,100.49519518158962,1059351,639038.0,994358.0,12053709.0,11882764.948591411,12278921.093863111
2019-03-14,8373,4529,0.21269125734810293,100.2126912573481,977302,777624.0,1154409.0,12131711.0,11500470.4883366,11670623.494215082
2019-03-15,5248,2564,-1.340234420506438,98.65976557949357,810664,899074.0,1135234.0,11945898.0,12059671.492457315,10987483.956052165
2019-03-16,6148,3139,0.07360455125069883,100.0736045512507,866695,887677.0,1164337.0,12031032.0,11954016.798560213,12012900.439560773
2019-03-17,8103,4058,0.7474541965890823,100.74745419658909,942885,894844.0,1259479.0,12202364.0,11372309.519666415,11970272.87693768
2019-03-18,5953,3801,-1.2989094146142628,98.70109058538574,922911,1002806.0,1270691.0,12193602.0,12145419.157973273,11106291.626281863
2019-03-19,3257,6374,0.8332387787906983,100.8332387787907,1091963,1004179.0,1150744.0,12242707.0,13035391.819998356,13701982.843030915
2019-03-20,2518,3874,-0.9758800458145664,99.02411995418544,928678,916749.0,1030059.0,11958737.0,11056892.075015133,10276188.038363481
2019-03-21,2264,4325,0.17601950981338424,100.17601950981339,962719,816649.0,918529.0,11881248.0,11609351.690300904,11750167.298151612
2019-03-22,8306,4778,-0.3125880449493041,99.68741195505069,994493,699404.0,1073174.0,12067667.0,12750025.76502715,12499955.329067707
2019-03-23,8115,4918,-0.6783680781824327,99.32163192181757,1003884,851999.0,1217174.0,12221058.0,12608409.939603748,12065715.477057802
2019-03-24,8961,4999,0.03831220867962309,100.03831220867963,1009233,943217.0,1346462.0,12355695.0,12847826.878246754,12878476.645190453
2019-03-25,3263,4475,-0.2420215388940939,99.7579784611059,973488,1044804.0,1191639.0,12165127.0,12545324.764741333,12351707.533626057
2019-03-26,2982,4016,-0.4095121458742071,99.5904878541258,939682,933025.0,1067215.0,12006897.0,11832003.777971392,11504394.061272027
2019-03-27,2199,6026,-0.17096704256799178,99.829032957432,1072308,830007.0,928962.0,12001270.0,11118158.648542574,10981385.014488181
2019-03-28,9631,3542,-1.531453054589652,98.46854694541035,901802,711848.0,1145243.0,12047045.0,11700137.80771514,10474975.364043418
2019-03-29,6517,4824,1.2664182482760937,101.2664182482761,997600,893183.0,1186448.0,12184048.0,12173406.797384687,13186541.396005562
2019-03-30,7163,6581,-0.3204122135536435,99.67958778644636,1103300,936569.0,1258904.0,12362204.0,12624201.683463573,12367871.912620658
2019-03-31,7311,6093,0.569759421337392,100.5697594213374,1076153,997390.0,1326385.0,12402538.0,11459310.297556357,11915117.83462627
2019-04-01,8423,3247,0.5405111305979606,100.54051113059796,876399,1052356.0,1431391.0,12307790.0,11711134.89322506,12143543.79770343
2019-04-02,1664,3737,-0.03553584585015841,99.96446415414984,917791,1113006.0,1187886.0,12105677.0,12110914.204498332,12082485.527818205
2019-04-03,833,7238,-0.3096023854471636,99.69039761455284,1137707,918941.0,956426.0,12094133.0,11192387.998202287,10944706.089844557
2019-04-04,4203,4352,0.5751880144451346,100.57518801444513,964676,730502.0,919637.0,11884313.0,12536551.62603514,12996702.037591249
2019-04-05,360,5971,1.0165572994679688,101.01655729946796,1069130,723097.0,739297.0,11808427.0,12114427.043860152,12927672.883434527
2019-04-06,9115,3732,1.538141789689251,101.53814178968925,917389,579911.0,990086.0,11907475.0,10916852.465758178,12147365.897509579
2019-04-07,7270,6363,-0.5478920981544627,99.45210790184554,1091353,783568.0,1110718.0,12202071.0,11923640.403822986,11485326.725299416
2019-04-08,3946,5687,0.3719977003190736,100.37199770031907,1052383,851346.0,1028916.0,12081299.0,11621386.24823991,11918984.40849517
2019-04-09,485,4260,0.8065976891168161,100.80659768911681,957971,797942.0,819767.0,11777738.0,12538531.168312835,13183809.319606287
2019-04-10,3701,2612,-0.2288934799928623,99.77110652000714,815659,628125.0,794670.0,11610329.0,10795728.959779292,10612614.175785003
2019-04-11,8758,6958,0.6954734783802662,100.69547347838026,1123322,607476.0,1001586.0,12124908.0,12372674.465196397,12929053.24790061
2019-04-12,1740,5797,1.1542917500900833,101.15429175009008,1058937,768710.0,847010.0,11905947.0,12051106.392626109,12974539.792698175
2019-04-13,5187,5031,-0.32188945701176574,99.67811054298824,1011329,671176.0,904591.0,11915920.0,11644146.916592719,11386635.350983307
2019-04-14,5976,4681,0.6522875328429638,100.65228753284296,987873,720452.0,989372.0,11977245.0,12232769.111330064,12754599.137604436
2019-04-15,2138,6291,-1.2970877229139635,98.70291227708604,1087345,775251.0,871461.0,11958806.0,10824133.072594337,9786462.894263167
2019-04-16,5713,3671,-0.9032200634545723,99.09677993654543,912446,695778.0,952863.0,11865309.0,12335086.312565185,11612510.261801528
2019-04-17,6492,3751,-0.058668709680946125,99.94133129031906,918916,727056.0,1019196.0,11938112.0,12379956.513682565,12333021.545937808
2019-04-18,1048,3497,2.036039871015199,102.0360398710152,898025,787255.0,834415.0,11732440.0,12173558.959017528,13802390.855829688
2019-04-19,7042,4271,0.006497930738731486,100.00649793073873,958778,652279.0,969169.0,11927947.0,11532688.232446337,11537886.577037321
2019-04-20,2994,5545,0.7694044234338954,100.7694044234339,1043789,773460.0,908190.0,11951979.0,12727738.749533257,13343262.288280373
2019-04-21,1827,6876,0.5064783306685804,100.50647833066859,1119033,712246.0,794461.0,11913494.0,11764318.804664455,12169501.46919932
2019-04-22,232,3782,1.0264468697768379,101.02644686977683,921398,601715.0,612155.0,11533553.0,11985307.511923127,12806465.007744597
2019-04-23,5939,4693,0.7280062266411361,100.72800622664114,988697,482998.0,750253.0,11738950.0,10374154.781179603,10956559.762492511
2019-04-24,6572,2775,0.18640531361256926,100.18640531361257,832159,580152.0,875892.0,11708051.0,12196022.726623932,12345146.977513988
2019-04-25,9152,6433,-0.9589076245880609,99.04109237541194,1095220,677614.0,1089454.0,12184674.0,11792442.840706382,11025316.741035933
2019-04-26,4565,2575,-0.704638979619693,99.29536102038031,811814,863299.0,1068724.0,11880538.0,11476633.000273595,10912921.81657784
2019-04-27,5168,7265,2.10208400376324,102.10208400376324,1139073,832896.0,1065456.0,12204529.0,12225678.83576175,13907346.038772343
2019-04-28,9994,4987,1.0540107509112866,101.05401075091129,1008444,827270.0,1277000.0,12285444.0,12258018.841402616,13101227.442131646
2019-04-29,6837,7422,0.7248866517786648,100.72488665177866,1146949,1017549.0,1325214.0,12472163.0,11446063.909875402,12025973.231298335
2019-04-30,6261,4446,-0.34006549943490705,99.65993450056509,971425,1032950.0,1314695.0,12286120.0,13253870.988328407,12981818.588780481
2019-05-01,8643,5637,0.34071857599445815,100.34071857599446,1049374,1040183.0,1429118.0,12478492.0,11966592.648553006,12239167.509348573
